Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,🙈 Symbol,"🙈 Google
Symbol",Score,Analyst Target Price,Tip Ranks Difference
NYSE:AIG,17 Jul 2025,$84.76,3,$90.60,5,,$76.11,11.37%,,,,$73.22,-3.80%,-$100.03,-231.43%,-$32.90,-143.23%,AIG,NYSE:AIG,-0.520,$87.00,4.14%
NASDAQ:AIMD,29 Jan 2026,$2.10,3,,,,$1.70,23.77%,,,,,-100.00%,-$2.00,-217.65%,-$2.00,-217.65%,AIMD,NASDAQ:AIMD,-2.000,,
NYSE:AIN,15 Aug 2025,$77.61,3,$66.80,4,,$60.65,10.14%,,,,$54.61,-9.96%,$110.04,81.44%,$152.02,150.65%,AIN,NYSE:AIN,-0.368,$56.25,18.76%
NASDAQ:AIP,5 Feb 2026,$16.04,3,$20.50,7,,$33.71,-52.42%,,,,$26.90,-20.20%,$27.22,-19.25%,$28.51,-15.43%,AIP,NASDAQ:AIP,0.353,$20.50,0.00%
NASDAQ:AIRS,23 Aug 2025,$6.69,3,$5.00,5,,$4.80,4.17%,,,,$2.54,-47.08%,$3.22,-33.00%,$7.60,58.40%,AIRS,NASDAQ:AIRS,0.033,$3.00,66.67%
NYSE:AIV,4 Mar 2026,$4.19,3,,9,,$4.19,0.00%,,,,$4.39,4.77%,-$4.12,-198.36%,-$2.27,-154.14%,AIV,NYSE:AIV,0.434,$7.00,
NYSE:AIZ,29 Aug 2025,$221.82,3,$239.50,10,,$254.61,-12.88%,,,,$228.67,-10.19%,$451.35,77.27%,$548.65,115.49%,AIZ,NYSE:AIZ,-0.832,$260.00,-7.88%
NASDAQ:AKAM,11 Feb 2026,$114.28,5,$103.73,9,,$150.88,-31.25%,,,,$95.38,-36.78%,$102.88,-31.81%,$151.11,0.15%,AKAM,NASDAQ:AKAM,-0.273,$111.63,-7.08%
NYSE:AL,2 Jan 2026,$58.27,3,$66.50,5,,#N/A,#N/A,,,,,#N/A,-$2.00,#N/A,-$2.00,#N/A,AL,NYSE:AL,-2.000,,
NASDAQ:ALAB,27 Jan 2026,$140.56,1,$194.64,5,,$232.68,-39.59%,,,,$193.90,-16.67%,$204.21,-12.24%,$204.98,-11.90%,ALAB,NASDAQ:ALAB,0.165,$202.75,-4.00%
NYSE:ALC,27 Aug 2025,$81.45,1,,,,$63.64,27.99%,,,,$74.39,16.89%,$125.22,96.77%,$154.55,142.85%,ALC,NYSE:ALC,-0.614,$94.68,
NYSE:ALEX,18 Nov 2025,$16.62,4,$21.00,5,,#N/A,#N/A,,,,$0.00,#N/A,$21.15,#N/A,$26.82,#N/A,ALEX,NYSE:ALEX,-1.000,$21.00,0.00%
NASDAQ:ALGM,19 Jan 2026,$25.92,2,$39.14,8,,$43.10,-39.87%,,,,$44.09,2.30%,$49.96,15.91%,$54.80,27.14%,ALGM,NASDAQ:ALGM,0.354,$46.08,-15.06%
NYSE:ALIT,11 Feb 2026,$3.53,3,$3.67,5,,$0.79,347.41%,,,,$0.66,-16.46%,$6.77,757.55%,$20.38,2479.74%,ALIT,NYSE:ALIT,-0.169,$2.38,54.20%
NYSE:ALL,28 Apr 2026,$199.62,2,$248.30,5,2,$217.37,-8.17%,-8.17%,$199.62,$248.30,$215.93,-0.66%,$425.19,95.61%,$450.29,107.15%,ALL,NYSE:ALL,-0.368,$239.43,3.70%
NYSE:ALLE,24 Oct 2025,$165.38,3,,,,$125.65,31.62%,,,,$135.81,8.09%,$260.58,107.38%,$287.32,128.67%,ALLE,NYSE:ALLE,-0.360,$175.50,
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$41.99,-1.10%,,,,$44.53,6.05%,$0.00,-100.00%,$0.00,-100.00%,ALLY,NYSE:ALLY,-0.190,$51.77,-19.78%
NASDAQ:ALNT,4 Feb 2026,$50.47,2,,,,$61.33,-17.71%,,,,$72.94,18.93%,$109.85,79.11%,$124.06,102.29%,ALNT,NASDAQ:ALNT,-0.325,$69.10,
NASDAQ:ALRM,11 Feb 2026,$60.94,3,$85.00,1,,$42.52,43.33%,,,,$45.08,6.02%,$88.39,107.87%,$104.61,146.03%,ALRM,NASDAQ:ALRM,-0.359,$58.00,46.55%
NASDAQ:ALRS,27 Oct 2025,$24.54,3,$25.63,7,,$26.55,-7.58%,,,,$27.10,2.07%,-$124.63,-569.42%,-$118.02,-544.51%,ALRS,NASDAQ:ALRS,0.470,$26.00,-1.42%
NYSE:ALSN,22 Sep 2025,$99.81,4,$98.14,3,,$116.99,-16.11%,,,,$130.33,11.40%,$234.09,100.09%,$261.09,123.17%,ALSN,NYSE:ALSN,-0.186,$131.00,-25.08%
NASDAQ:ALT,23 Dec 2025,$9.35,5,$13.00,2,,$2.85,228.07%,,,,$2.93,2.81%,$1.18,-58.66%,$1.19,-58.35%,ALT,NASDAQ:ALT,0.446,$18.00,-27.78%
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,#N/A,#N/A,,,,$0.84,#N/A,$0.00,#N/A,$0.00,#N/A,ALTS,NASDAQ:ALTS,-0.482,$6.50,
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,,$3.31,161.69%,,,,$3.37,1.81%,$2.02,-38.96%,$3.49,5.43%,ALVO,NASDAQ:ALVO,-0.135,$13.83,
NASDAQ:AMAL,2 Oct 2025,$30.65,3,,1,,$39.68,-22.75%,,,,$43.32,9.17%,-$150.38,-478.97%,-$138.67,-449.47%,AMAL,NASDAQ:AMAL,0.433,$42.00,
NYSE:AMBP,29 Aug 2025,$5.14,4,,6,,$3.95,30.10%,,,,$4.09,3.54%,$10.90,175.99%,$18.81,376.13%,AMBP,NYSE:AMBP,0.179,$4.66,
NYSE:AMBQ,29 Jan 2026,$40.84,3,,,,$70.57,-42.13%,,,,$35.69,-49.43%,$0.00,-100.00%,$0.00,-100.00%,AMBQ,NYSE:AMBQ,0.310,$38.75,
NYSE:AMCR,11 May 2026,$55.58,5,$48.33,6,3.25,$36.69,31.73%,31.73%,$48.33,$55.58,$38.28,4.33%,$17.50,-52.30%,$45.91,25.13%,AMCR,NYSE:AMCR,-0.447,$51.66,-6.45%
NASDAQ:AMD,28 Jan 2026,$229.36,2,$286.66,9,,$424.10,-45.92%,,,,$334.85,-21.04%,$409.76,-3.38%,$442.26,4.28%,AMD,NASDAQ:AMD,0.243,$291.52,-1.67%
NYSE:AME,19 Nov 2025,$189.82,2,$220.17,2,,$227.90,-16.71%,,,,$241.55,5.99%,$361.93,58.81%,$393.24,72.55%,AME,NYSE:AME,0.373,$250.00,-11.93%
NASDAQ:AMPG,9 Feb 2026,$2.53,3,$9.00,7,,$2.95,-14.31%,,,,$1.92,-34.92%,$0.57,-80.54%,$0.67,-77.28%,AMPG,NASDAQ:AMPG,-0.205,$7.00,28.57%
NASDAQ:AMPL,5 Feb 2026,$11.31,4,$15.17,4,,$6.06,86.63%,,,,$7.06,16.50%,$10.27,69.46%,$11.15,84.05%,AMPL,NASDAQ:AMPL,-0.214,$12.40,22.34%
NYSE:AMPY,20 Mar 2026,$8.49,3,$7.25,8,,$5.23,38.62%,,,,$6.15,17.59%,$22.22,324.89%,$112.32,2047.67%,AMPY,NYSE:AMPY,-0.150,$9.12,-20.50%
NASDAQ:AMSC,29 Oct 2025,$40.66,2,,,,$55.06,-26.15%,,,,$46.21,-16.07%,$49.27,-10.52%,$51.27,-6.89%,AMSC,NASDAQ:AMSC,-0.028,$52.33,
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$30.61,50.23%,,,,$31.17,1.83%,$7.79,-74.56%,$7.84,-74.40%,AMSF,NASDAQ:AMSF,-0.157,$38.67,
NYSE:AMTB,19 Nov 2025,$19.34,3,$21.00,4,,$22.30,-13.27%,,,,$23.57,5.70%,-$150.16,-773.36%,-$148.28,-764.93%,AMTB,NYSE:AMTB,0.127,$24.50,-14.29%
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,,$2.29,39.13%,,,,$3.08,34.50%,$1.85,-19.42%,-$2.96,-229.15%,AMTX,NASDAQ:AMTX,0.405,$13.62,
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,$35.33,145.21%,,,,$44.99,27.34%,$78.43,121.99%,$131.27,271.57%,AMWD,NASDAQ:AMWD,-0.237,$59.00,
NYSE:AMX,15 May 2025,$18.21,3,,3,,$26.59,-31.52%,,,,$26.85,0.98%,$874.72,3189.66%,"$1,804.22",6685.34%,AMX,NYSE:AMX,0.235,$26.15,
NYSE:ANF,21 Sep 2025,$118.40,3,,1,,$70.57,67.78%,,,,$84.09,19.16%,$412.56,484.61%,$474.59,572.51%,ANF,NYSE:ANF,-0.416,$119.50,
NYSE:AON,29 Aug 2025,$347.01,2,,,,$317.22,9.39%,,,,$320.44,1.02%,$537.88,69.56%,$609.79,92.23%,AON,NYSE:AON,-0.469,$389.95,
NYSE:AORT,11 Dec 2025,$47.98,3,$51.71,4,,$22.77,110.72%,,,,$35.35,55.25%,$36.42,59.93%,$42.81,88.02%,AORT,NYSE:AORT,-0.790,$51.57,0.27%
NYSE:AOS,14 Jan 2026,$71.54,4,$76.86,8,,$56.01,27.73%,,,,$66.55,18.82%,$153.74,174.49%,$167.36,198.81%,AOS,NYSE:AOS,0.278,$78.30,-1.84%
NASDAQ:AOSL,5 Feb 2026,$36.47,3,$24.33,6,,$38.87,-37.41%,,,,$41.08,5.69%,$46.35,19.25%,$68.69,76.72%,AOSL,NASDAQ:AOSL,0.217,$24.00,1.37%
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,,$38.98,-26.92%,,,,$38.84,-0.36%,$32.33,-17.05%,$100.60,158.09%,APA,NASDAQ:APA,-0.145,$40.32,
NYSE:APAM,25 Feb 2026,$47.32,4,$45.00,6,,$36.43,23.52%,,,,$0.00,-100.00%,$113.53,211.65%,$115.92,218.20%,APAM,NYSE:APAM,-1.000,$39.50,13.92%
NYSE:APD,30 Aug 2025,$296.29,3,,8,,$295.38,0.31%,,,,$316.04,6.99%,$170.20,-42.38%,$190.99,-35.34%,APD,NYSE:APD,0.524,$307.67,
NASDAQ:APEI,15 Oct 2025,$34.52,3,,,,$53.32,-35.26%,,,,$59.92,12.38%,$92.05,72.64%,$103.83,94.73%,APEI,NASDAQ:APEI,0.578,$57.33,
NYSE:APH,22 Jan 2026,$121.05,1,$163.27,10,,$125.00,-3.16%,,,,$141.75,13.40%,$0.00,-100.00%,$0.00,-100.00%,APH,NYSE:APH,-0.550,$169.78,-3.83%
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.89,-21.72%,,,,$3.45,-11.31%,$3.00,-22.97%,$4.32,11.05%,API,NASDAQ:API,-0.262,$6.05,
NASDAQ:APOG,5 May 2025,$66.39,5,,2,,$34.01,95.20%,,,,$36.88,8.44%,$0.00,-100.00%,$0.00,-100.00%,APOG,NASDAQ:APOG,-0.230,$42.00,
NYSE:AQN,26 Aug 2025,$6.14,4,,8,,$5.75,6.85%,,,,$6.44,12.00%,-$4.37,-176.03%,-$1.78,-130.94%,AQN,NYSE:AQN,0.230,$6.75,
NYSE:AR,20 Aug 2025,$31.31,3,,,,$38.24,-18.13%,,,,$38.34,0.26%,$55.03,43.90%,$79.39,107.61%,AR,NYSE:AR,-0.505,$48.81,
NASDAQ:ARAI,10 Feb 2026,$3.71,3,,,,$0.67,454.16%,,,,$0.69,2.99%,$0.32,-52.57%,$0.32,-52.46%,ARAI,NASDAQ:ARAI,-0.465,$5.00,
NASDAQ:ARAY,11 Dec 2025,$1.27,4,$4.00,4,,$0.27,370.37%,,,,,-100.00%,-$2.00,-840.74%,-$2.00,-840.74%,ARAY,NASDAQ:ARAY,-2.000,,
NASDAQ:ARCC,30 Mar 2026,$19.78,3,$20.83,9,,$18.90,4.63%,,,,$18.04,-4.55%,$21.46,13.56%,$21.57,14.11%,ARCC,NASDAQ:ARCC,-0.845,$21.81,-4.49%
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,,$8.13,26.78%,,,,$8.94,9.96%,$0.22,-97.32%,$27.40,237.05%,ARCO,NYSE:ARCO,-0.368,$10.14,
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,,$5.75,126.56%,,,,$7.47,29.91%,$9.08,57.95%,$8.65,50.39%,ARHS,NASDAQ:ARHS,-0.356,$10.71,
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$6.99,-6.94%,,,,$6.45,-7.73%,-$13.73,-296.44%,-$2.26,-132.26%,ARKO,NASDAQ:ARKO,-0.245,$8.50,
NASDAQ:ARLP,13 Feb 2026,$25.11,1,,,,$25.13,-0.08%,,,,$27.65,10.03%,$50.23,99.88%,$73.62,192.95%,ARLP,NASDAQ:ARLP,0.631,$30.33,
NASDAQ:ARM,19 Jan 2026,$90.86,2,$170.59,1,,$209.16,-56.56%,,,,$208.33,-0.40%,$208.43,-0.35%,$211.41,1.08%,ARM,NASDAQ:ARM,0.096,$169.59,0.59%
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,,$35.19,38.31%,,,,$38.16,8.44%,-$190.61,-641.66%,-$187.36,-632.44%,AROW,NASDAQ:AROW,0.217,$35.50,37.10%
NYSE:ARX,13 Nov 2025,$14.59,3,,,,$15.44,-5.50%,,,,$13.28,-13.99%,$0.00,-100.00%,$0.00,-100.00%,ARX,NYSE:ARX,-0.363,$17.94,
NYSE:ASB,10 Apr 2025,$23.54,5,,6,,$27.22,-13.52%,,,,$29.26,7.49%,-$109.42,-501.97%,-$99.58,-465.84%,ASB,NYSE:ASB,0.381,$30.10,
NYSE:ASGN,20 Feb 2026,$71.47,3,$56.80,5,,#N/A,#N/A,,,,$38.90,#N/A,$85.97,#N/A,$114.03,#N/A,ASGN,NYSE:ASGN,-0.013,$51.50,10.29%
NYSE:ASH,14 May 2025,$83.18,3,,4,,$54.50,52.63%,,,,$60.42,10.86%,$122.10,124.03%,$182.19,234.29%,ASH,NYSE:ASH,0.673,$67.50,
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,"$1,501.81",-41.99%,,,,"$1,447.08",-3.64%,"$1,900.32",26.54%,"$1,887.90",25.71%,ASML,NASDAQ:ASML,0.575,"$1,645.55",
NASDAQ:ASPI,19 Nov 2025,$6.33,3,$13.00,3,,$5.80,9.20%,,,,$5.21,-10.17%,$5.11,-11.96%,$5.12,-11.69%,ASPI,NASDAQ:ASPI,-0.149,$13.00,0.00%
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$296.14,16.48%,,,,$315.92,6.68%,-$520.48,-275.76%,-$421.41,-242.30%,ASR,NYSE:ASR,0.446,$375.44,
NASDAQ:ASTS,29 Jan 2026,$76.75,2,$91.68,6,,$83.67,-8.27%,,,,$79.49,-5.00%,$66.19,-20.89%,$66.69,-20.30%,ASTS,NASDAQ:ASTS,0.638,$86.40,6.11%
NYSE:ASX,19 Jan 2026,$16.81,2,,,,$33.81,-50.28%,,,,$31.49,-6.86%,$21.43,-36.60%,$27.28,-19.30%,ASX,NYSE:ASX,0.602,$23.31,
NASDAQ:ATEC,11 Dec 2025,$16.73,3,$23.17,2,,$7.66,118.41%,,,,$9.21,20.23%,$5.51,-28.11%,$12.22,59.47%,ATEC,NASDAQ:ATEC,-0.223,$24.42,-5.12%
NYSE:ATEN,20 Jan 2026,$18.80,3,$23.25,7,,$27.95,-32.74%,,,,$28.66,2.54%,$32.05,14.68%,$34.13,22.12%,ATEN,NYSE:ATEN,0.057,$24.50,-5.10%
NYSE:ATGE,15 Oct 2025,$131.23,2,,,,#N/A,#N/A,,,,$0.00,#N/A,$96.91,#N/A,$122.42,#N/A,ATGE,NYSE:ATGE,-1.000,$161.00,
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$154.22,-59.15%,,,,$159.53,3.44%,$230.34,49.36%,$252.00,63.40%,ATI,NYSE:ATI,0.469,$173.22,
NASDAQ:ATOM,10 Feb 2026,$5.03,3,,1,,$8.80,-42.79%,,,,$7.77,-11.70%,$6.77,-23.08%,$6.85,-22.13%,ATOM,NASDAQ:ATOM,0.140,$7.00,
NYSE:ATS,31 Oct 2025,$26.18,3,,,,$32.00,-18.19%,,,,$33.74,5.44%,$39.09,22.16%,$51.09,59.66%,ATS,NYSE:ATS,0.072,$35.00,
NYSE:AU,20 Aug 2025,$29.75,2,,,,$92.24,-67.75%,,,,$91.30,-1.02%,$203.33,120.43%,$207.12,124.55%,AU,NYSE:AU,-0.688,$120.57,
NYSE:AUB,20 Jan 2026,$40.52,3,$42.50,6,,$36.33,11.53%,,,,$39.44,8.56%,-$129.06,-455.23%,-$124.37,-442.33%,AUB,NYSE:AUB,0.355,$44.31,-4.08%
NASDAQ:AUDC,26 Mar 2026,$12.39,3,$12.50,5,,$8.15,52.02%,,,,$8.96,9.94%,$9.37,15.01%,$11.04,35.47%,AUDC,NASDAQ:AUDC,0.131,$12.50,0.00%
NASDAQ:AUR,5 Feb 2026,$5.15,3,,,,$7.71,-33.26%,,,,$5.21,-32.43%,$3.99,-48.21%,$4.03,-47.73%,AUR,NASDAQ:AUR,0.113,$10.59,
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$180.84,20.01%,,,,$178.10,-1.52%,$187.62,3.75%,$253.63,40.25%,AVB,NYSE:AVB,-0.215,$193.65,
NASDAQ:AVGO,1 May 2026,$433.21,3,$467.89,9,3.75,$425.19,1.89%,1.89%,$433.21,$475.49,$420.87,-1.02%,$496.38,16.74%,$527.61,24.09%,AVGO,NASDAQ:AVGO,0.627,$475.49,-1.60%
NYSE:AVNS,11 Dec 2025,$18.52,3,,5,,$24.71,-25.05%,,,,$24.37,-1.38%,$42.25,70.97%,$53.76,117.56%,AVNS,NYSE:AVNS,-0.677,$14.00,
NASDAQ:AVNW,8 May 2026,$25.68,5,$29.20,6,4.25,$16.00,60.50%,60.50%,$25.68,$34.86,$23.23,45.19%,$60.77,279.84%,$66.77,317.30%,AVNW,NASDAQ:AVNW,0.565,$34.86,-16.24%
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$84.06,-27.62%,,,,$80.28,-4.50%,$64.71,-23.02%,$81.14,-3.47%,AVT,NASDAQ:AVT,0.127,$63.00,
NASDAQ:AVTX,23 Dec 2025,$33.36,4,$37.40,3,,$17.74,88.05%,,,,$15.34,-13.53%,$7.23,-59.24%,$7.25,-59.10%,AVTX,NASDAQ:AVTX,0.062,$40.09,-6.71%
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$156.21,19.40%,,,,$167.05,6.94%,$225.62,44.43%,$317.53,103.27%,AVY,NYSE:AVY,-0.350,$207.55,
NYSE:AX,19 Nov 2025,$76.16,3,$103.25,5,,$83.18,-8.44%,,,,$101.84,22.43%,-$226.61,-372.43%,-$200.83,-341.44%,AX,NYSE:AX,0.135,$109.50,-5.71%
